uid,brand,url,price,currency,image_url,collection,reference_code,life_span_date,life_span,price_eur,year,quarter,price_category,year_quarter
1210128,Panerai,https://www.panerai.com/us/en/collections/watch-collection/radiomir/pam00992-radiomir-8-days---45mm.html,8500,USD,"https://www.panerai.com/content/dam/rcq/pan/19/72/39/0/1972390.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/19/72/39/0/1972390.png.transform.product_reference_image_230_2x.png 2x",RADIOMIR,PNPAM00992,2022-03-29,Q4 March 2022,7668.019846639603,2022,1,Entry Level,2022Q1
1226723,Panerai,https://www.panerai.com/kr/ko/collections/watch-collection/submersible/pam01289-submersible-quarantaquattro-esteel-blu-profondo.html,13748000,KRW,"https://www.panerai.com/content/dam/rcq/pan/23/07/84/8/2307848.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/23/07/84/8/2307848.png.transform.product_reference_image_230_2x.png 2x",SUBMERSIBLE,PNPAM01289,2022-03-29,Q4 March 2022,10216.851711478725,2022,1,Mid Range,2022Q1
1226724,Panerai,https://www.panerai.com/kr/ko/collections/watch-collection/submersible/pam01232-submersible-quarantaquattro-carbotech-blu-abisso.html,22150000,KRW,"https://www.panerai.com/content/dam/rcq/pan/23/07/82/6/2307826.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/23/07/82/6/2307826.png.transform.product_reference_image_230_2x.png 2x",SUBMERSIBLE,PNPAM01232,2022-03-29,Q4 March 2022,16460.813602651568,2022,1,Mid Range,2022Q1
1226725,Panerai,https://www.panerai.com/kr/ko/collections/watch-collection/submersible/pam01229-submersible-quarantaquattro.html,11712000,KRW,"https://www.panerai.com/content/dam/rcq/pan/23/07/82/3/2307823.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/23/07/82/3/2307823.png.transform.product_reference_image_230_2x.png 2x",SUBMERSIBLE,PNPAM01229,2022-03-29,Q4 March 2022,8703.79453337495,2022,1,Entry Level,2022Q1
1226726,Panerai,https://www.panerai.com/kr/ko/collections/watch-collection/submersible/pam01226-submersible-quarantaquattro-bianco.html,11712000,KRW,"https://www.panerai.com/content/dam/rcq/pan/23/07/80/2/2307802.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/23/07/80/2/2307802.png.transform.product_reference_image_230_2x.png 2x",SUBMERSIBLE,PNPAM01226,2022-03-29,Q4 March 2022,8703.79453337495,2022,1,Entry Level,2022Q1
1226727,Panerai,https://www.panerai.com/kr/ko/collections/watch-collection/submersible/pam01287-submersible-quarantaquattro-esteel-verde-smeraldo.html,13748000,KRW,"https://www.panerai.com/content/dam/rcq/pan/23/07/84/0/2307840.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/23/07/84/0/2307840.png.transform.product_reference_image_230_2x.png 2x",SUBMERSIBLE,PNPAM01287,2022-03-29,Q4 March 2022,10216.851711478725,2022,1,Mid Range,2022Q1
1226728,Panerai,https://www.panerai.com/kr/ko/collections/watch-collection/submersible/pam01288-submersible-quarantaquattro-esteel-grigio-roccia.html,13748000,KRW,"https://www.panerai.com/content/dam/rcq/pan/23/07/86/6/2307866.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/23/07/86/6/2307866.png.transform.product_reference_image_230_2x.png 2x",SUBMERSIBLE,PNPAM01288,2022-03-29,Q4 March 2022,10216.851711478725,2022,1,Mid Range,2022Q1
1226729,Panerai,https://www.panerai.com/kr/ko/collections/watch-collection/submersible/pam01391-submersible-quarantaquattro-luna-rossa.html,12093000,KRW,"https://www.panerai.com/content/dam/rcq/pan/23/07/87/2/2307872.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/23/07/87/2/2307872.png.transform.product_reference_image_230_2x.png 2x",SUBMERSIBLE,PNPAM01391,2022-03-29,Q4 March 2022,8986.93539037767,2022,1,Entry Level,2022Q1
1226730,Panerai,https://www.panerai.com/kr/ko/collections/watch-collection/submersible/pam01291-submersible-chrono-mike-horn-edition---47mm.html,24610000,KRW,"https://www.panerai.com/content/dam/rcq/pan/22/30/76/2/2230762.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/22/30/76/2/2230762.png.transform.product_reference_image_230_2x.png 2x",SUBMERSIBLE,PNPAM01291,2022-03-29,Q4 March 2022,18288.967167551018,2022,1,Mid Range,2022Q1
1226732,Panerai,https://www.panerai.com/kr/ko/collections/watch-collection/submersible/pam01223-submersible-bianco.html,10740000,KRW,"https://www.panerai.com/content/dam/rcq/pan/21/95/84/2/2195842.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/21/95/84/2/2195842.png.transform.product_reference_image_230_2x.png 2x",SUBMERSIBLE,PNPAM01223,2022-03-29,Q4 March 2022,7981.450929682972,2022,1,Entry Level,2022Q1
1226733,Panerai,https://www.panerai.com/kr/ko/collections/watch-collection/submersible/pam01068-submersible-blu-notte.html,13030000,KRW,"https://www.panerai.com/content/dam/rcq/pan/21/69/21/8/2169218.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/21/69/21/8/2169218.png.transform.product_reference_image_230_2x.png 2x",SUBMERSIBLE,PNPAM01068,2022-03-29,Q4 March 2022,9683.268679121893,2022,1,Entry Level,2022Q1
1226734,Panerai,https://www.panerai.com/kr/ko/collections/watch-collection/submersible/pam01074-submersible-bronzo-blu-abisso.html,19270000,KRW,"https://www.panerai.com/content/dam/rcq/pan/21/33/34/4/2133344.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/21/33/34/4/2133344.png.transform.product_reference_image_230_2x.png 2x",SUBMERSIBLE,PNPAM01074,2022-03-29,Q4 March 2022,14320.536258379037,2022,1,Mid Range,2022Q1
1226735,Panerai,https://www.panerai.com/kr/ko/collections/watch-collection/submersible/pam01209-submersible-azzurro---42mm.html,11790000,KRW,"https://www.panerai.com/content/dam/rcq/pan/22/22/26/6/2222266.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/22/22/26/6/2222266.png.transform.product_reference_image_230_2x.png 2x",SUBMERSIBLE,PNPAM01209,2022-03-29,Q4 March 2022,8761.760378115665,2022,1,Entry Level,2022Q1
1226736,Panerai,https://www.panerai.com/kr/ko/collections/watch-collection/submersible/pam01070-submersible-goldtech-orocarbo---44mm.html,37170000,KRW,"https://www.panerai.com/content/dam/rcq/pan/20/81/27/2/2081272.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/20/81/27/2/2081272.png.transform.product_reference_image_230_2x.png 2x",SUBMERSIBLE,PNPAM01070,2022-03-29,Q4 March 2022,27622.954474517326,2022,1,High End,2022Q1
1226737,Panerai,https://www.panerai.com/kr/ko/collections/watch-collection/submersible/pam00968-submersible-bronzo---47mm.html,20400000,KRW,"https://www.panerai.com/content/dam/rcq/pan/18/95/60/5/1895605.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/18/95/60/5/1895605.png.transform.product_reference_image_230_2x.png 2x",SUBMERSIBLE,PNPAM00968,2022-03-29,Q4 March 2022,15160.297855263745,2022,1,Mid Range,2022Q1
1226738,Panerai,https://www.panerai.com/kr/ko/collections/watch-collection/submersible/pam00960-submersible-carbotech---42mm.html,21120000,KRW,"https://www.panerai.com/content/dam/rcq/pan/18/18/65/3/1818653.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/18/18/65/3/1818653.png.transform.product_reference_image_230_2x.png 2x",SUBMERSIBLE,PNPAM00960,2022-03-29,Q4 March 2022,15695.367191331878,2022,1,Mid Range,2022Q1
1226739,Panerai,https://www.panerai.com/kr/ko/collections/watch-collection/submersible/pam01164-submersible-goldtech---42mm.html,33400000,KRW,"https://www.panerai.com/content/dam/rcq/pan/21/34/44/9/2134449.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/21/34/44/9/2134449.png.transform.product_reference_image_230_2x.png 2x",SUBMERSIBLE,PNPAM01164,2022-03-29,Q4 March 2022,24821.271978716133,2022,1,Mid Range,2022Q1
1226740,Panerai,https://www.panerai.com/kr/ko/collections/watch-collection/submersible/pam00683-submersible---42mm.html,12060000,KRW,"https://www.panerai.com/content/dam/rcq/pan/18/18/65/0/1818650.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/18/18/65/0/1818650.png.transform.product_reference_image_230_2x.png 2x",SUBMERSIBLE,PNPAM00683,2022-03-29,Q4 March 2022,8962.411379141215,2022,1,Entry Level,2022Q1
1226741,Panerai,https://www.panerai.com/kr/ko/collections/watch-collection/submersible/pam00799-submersible-bmg-tech---47mm.html,18460000,KRW,"https://www.panerai.com/content/dam/rcq/pan/18/18/65/1/1818651.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/18/18/65/1/1818651.png.transform.product_reference_image_230_2x.png 2x",SUBMERSIBLE,PNPAM00799,2022-03-29,Q4 March 2022,13718.58325530239,2022,1,Mid Range,2022Q1
1226742,Panerai,https://www.panerai.com/kr/ko/collections/watch-collection/submersible/pam00959-submersible---42mm.html,12060000,KRW,"https://www.panerai.com/content/dam/rcq/pan/18/18/65/2/1818652.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/18/18/65/2/1818652.png.transform.product_reference_image_230_2x.png 2x",SUBMERSIBLE,PNPAM00959,2022-03-29,Q4 March 2022,8962.411379141215,2022,1,Entry Level,2022Q1
1226743,Panerai,https://www.panerai.com/kr/ko/collections/watch-collection/submersible/pam01039-submersible-luna-rossa---47mm.html,26050000,KRW,"https://www.panerai.com/content/dam/rcq/pan/18/18/66/3/1818663.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/18/18/66/3/1818663.png.transform.product_reference_image_230_2x.png 2x",SUBMERSIBLE,PNPAM01039,2022-03-29,Q4 March 2022,19359.105839687283,2022,1,Mid Range,2022Q1
1226744,Panerai,https://www.panerai.com/kr/ko/collections/watch-collection/submersible/pam00979-submersible-marina-militare-carbotech---47mm.html,23430000,KRW,"https://www.panerai.com/content/dam/rcq/pan/18/18/65/5/1818655.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/18/18/65/5/1818655.png.transform.product_reference_image_230_2x.png 2x",SUBMERSIBLE,PNPAM00979,2022-03-29,Q4 March 2022,17412.0479778838,2022,1,Mid Range,2022Q1
1226745,Panerai,https://www.panerai.com/kr/ko/collections/watch-collection/submersible/pam00982-submersible-chrono-guillaume-nery-edition---47mm.html,23430000,KRW,"https://www.panerai.com/content/dam/rcq/pan/18/18/65/6/1818656.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/18/18/65/6/1818656.png.transform.product_reference_image_230_2x.png 2x",SUBMERSIBLE,PNPAM00982,2022-03-29,Q4 March 2022,17412.0479778838,2022,1,Mid Range,2022Q1
1226746,Panerai,https://www.panerai.com/kr/ko/collections/watch-collection/submersible/pam00984-submersible-mike-horn-edition---47mm.html,24610000,KRW,"https://www.panerai.com/content/dam/rcq/pan/18/18/65/8/1818658.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/18/18/65/8/1818658.png.transform.product_reference_image_230_2x.png 2x",SUBMERSIBLE,PNPAM00984,2022-03-29,Q4 March 2022,18288.967167551018,2022,1,Mid Range,2022Q1
1226747,Panerai,https://www.panerai.com/kr/ko/collections/watch-collection/submersible/pam01616-submersible-carbotech---47mm.html,21630000,KRW,"https://www.panerai.com/content/dam/rcq/pan/18/18/66/4/1818664.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/18/18/66/4/1818664.png.transform.product_reference_image_230_2x.png 2x",SUBMERSIBLE,PNPAM01616,2022-03-29,Q4 March 2022,16074.374637713472,2022,1,Mid Range,2022Q1
1226748,Panerai,https://www.panerai.com/kr/ko/collections/watch-collection/submersible/pam01305-submersible---47mm.html,11910000,KRW,"https://www.panerai.com/content/dam/rcq/pan/14/62/63/2/1462632.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/14/62/63/2/1462632.png.transform.product_reference_image_230_2x.png 2x",SUBMERSIBLE,PNPAM01305,2022-03-29,Q4 March 2022,8850.938600793686,2022,1,Entry Level,2022Q1
1226749,Panerai,https://www.panerai.com/kr/ko/collections/watch-collection/submersible/pam00974-submersible---42mm.html,32500000,KRW,"https://www.panerai.com/content/dam/rcq/pan/19/18/47/8/1918478.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/19/18/47/8/1918478.png.transform.product_reference_image_230_2x.png 2x",SUBMERSIBLE,PNPAM00974,2022-03-29,Q4 March 2022,24152.435308630967,2022,1,Mid Range,2022Q1
1226750,Panerai,https://www.panerai.com/kr/ko/collections/watch-collection/submersible/pam00973-submersible---42mm.html,10740000,KRW,"https://www.panerai.com/content/dam/rcq/pan/19/18/47/7/1918477.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/19/18/47/7/1918477.png.transform.product_reference_image_230_2x.png 2x",SUBMERSIBLE,PNPAM00973,2022-03-29,Q4 March 2022,7981.450929682972,2022,1,Entry Level,2022Q1
1226751,Panerai,https://www.panerai.com/kr/ko/collections/watch-collection/submersible/pam00692-submersible-bmg-tech---47mm.html,16370000,KRW,"https://www.panerai.com/content/dam/rcq/pan/14/62/62/8/1462628.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/14/62/62/8/1462628.png.transform.product_reference_image_230_2x.png 2x",SUBMERSIBLE,PNPAM00692,2022-03-29,Q4 March 2022,12165.395876993505,2022,1,Mid Range,2022Q1
1226752,Panerai,https://www.panerai.com/kr/ko/collections/watch-collection/submersible/pam01389-submersible-amagnetic---47mm.html,14270000,KRW,"https://www.panerai.com/content/dam/rcq/pan/14/62/62/2/1462622.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/14/62/62/2/1462622.png.transform.product_reference_image_230_2x.png 2x",SUBMERSIBLE,PNPAM01389,2022-03-29,Q4 March 2022,10604.776980128121,2022,1,Mid Range,2022Q1
1226753,Panerai,https://www.panerai.com/kr/ko/collections/watch-collection/submersible/pam00616-submersible-carbotech---47mm.html,21120000,KRW,"https://www.panerai.com/content/dam/rcq/pan/91/78/76/917876.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/91/78/76/917876.png.transform.product_reference_image_230_2x.png 2x",SUBMERSIBLE,PNPAM00616,2022-03-29,Q4 March 2022,15695.367191331878,2022,1,Mid Range,2022Q1
1226754,Panerai,https://www.panerai.com/kr/ko/collections/watch-collection/submersible/pam00614-submersible-chrono---47mm.html,18590000,KRW,"https://www.panerai.com/content/dam/rcq/pan/91/78/77/917877.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/91/78/77/917877.png.transform.product_reference_image_230_2x.png 2x",SUBMERSIBLE,PNPAM00614,2022-03-29,Q4 March 2022,13815.192996536913,2022,1,Mid Range,2022Q1
1226755,Panerai,https://www.panerai.com/kr/ko/collections/watch-collection/submersible/pam00615-submersible-chrono---47mm.html,20550000,KRW,"https://www.panerai.com/content/dam/rcq/pan/91/78/74/917874.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/91/78/74/917874.png.transform.product_reference_image_230_2x.png 2x",SUBMERSIBLE,PNPAM00615,2022-03-29,Q4 March 2022,15271.770633611273,2022,1,Mid Range,2022Q1
1226756,Panerai,https://www.panerai.com/kr/ko/collections/watch-collection/submersible/pam00983-submersible-chrono-guillaume-nery-edition----47mm.html,47900000,KRW,"https://www.panerai.com/content/dam/rcq/pan/18/18/65/7/1818657.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/18/18/65/7/1818657.png.transform.product_reference_image_230_2x.png 2x",SUBMERSIBLE,PNPAM00983,2022-03-29,Q4 March 2022,35596.9738856438,2022,1,High End,2022Q1
1226757,Panerai,https://www.panerai.com/kr/ko/collections/watch-collection/submersible/pam00985-submersible-mike-horn-edition---47mm.html,50000000,KRW,"https://www.panerai.com/content/dam/rcq/pan/18/18/76/5/1818765.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/18/18/76/5/1818765.png.transform.product_reference_image_230_2x.png 2x",SUBMERSIBLE,PNPAM00985,2022-03-29,Q4 March 2022,37157.59278250918,2022,1,High End,2022Q1
1226758,Panerai,https://www.panerai.com/kr/ko/collections/watch-collection/submersible/pam00961-submersible-marina-militare-carbotech---47mm.html,50000000,KRW,"https://www.panerai.com/content/dam/rcq/pan/18/18/65/4/1818654.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/18/18/65/4/1818654.png.transform.product_reference_image_230_2x.png 2x",SUBMERSIBLE,PNPAM00961,2022-03-29,Q4 March 2022,37157.59278250918,2022,1,High End,2022Q1
1226761,Panerai,https://www.panerai.com/kr/ko/collections/watch-collection/luminor/pam01298-luminor-chrono--flyback-ceramica.html,19270000,KRW,"https://www.panerai.com/content/dam/rcq/pan/22/24/33/8/2224338.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/22/24/33/8/2224338.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01298,2022-03-29,Q4 March 2022,14320.536258379037,2022,1,Mid Range,2022Q1
1226762,Panerai,https://www.panerai.com/kr/ko/collections/watch-collection/luminor/pam01664-luminor-marina-carbotech-blu-notte---44mm.html,16750000,KRW,"https://www.panerai.com/content/dam/rcq/pan/23/12/75/5/2312755.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/23/12/75/5/2312755.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01664,2022-03-29,Q4 March 2022,12447.793582140575,2022,1,Mid Range,2022Q1
1226763,Panerai,https://www.panerai.com/kr/ko/collections/watch-collection/luminor/pam01114-luminor-marina-goldtech.html,34400000,KRW,"https://www.panerai.com/content/dam/rcq/pan/22/30/74/3/2230743.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/22/30/74/3/2230743.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01114,2022-03-29,Q4 March 2022,25564.423834366316,2022,1,High End,2022Q1
1226764,Panerai,https://www.panerai.com/kr/ko/collections/watch-collection/luminor/pam01115-luminor-marina.html,34400000,KRW,,LUMINOR,PNPAM01115,2022-03-29,Q4 March 2022,25564.423834366316,2022,1,High End,2022Q1
1226768,Panerai,https://www.panerai.com/kr/ko/collections/watch-collection/luminor/pam01135-luminor-chrono-monopulsante-8-giorni-gmt-blu-notte.html,27350000,KRW,,LUMINOR,PNPAM01135,2022-03-29,Q4 March 2022,20325.203252032523,2022,1,Mid Range,2022Q1
1226769,Panerai,https://www.panerai.com/kr/ko/collections/watch-collection/luminor/pam01116-luminor-marina-platinumtech---44mm.html,47500000,KRW,,LUMINOR,PNPAM01116,2022-03-29,Q4 March 2022,35299.71314338372,2022,1,High End,2022Q1
1226770,Panerai,https://www.panerai.com/kr/ko/collections/watch-collection/luminor/pam01122-luminor-marina-44mm---guillaume-nery-edition.html,23490000,KRW,,LUMINOR,PNPAM01122,2022-03-29,Q4 March 2022,17456.63708922281,2022,1,Mid Range,2022Q1
1226771,Panerai,https://www.panerai.com/kr/ko/collections/watch-collection/luminor/pam01075-luminor-left-handed---47mm.html,11790000,KRW,,LUMINOR,PNPAM01075,2022-03-29,Q4 March 2022,8761.760378115665,2022,1,Entry Level,2022Q1
1226772,Panerai,https://www.panerai.com/kr/ko/collections/watch-collection/luminor/pam01112-luminor-marina-goldtech-sole-blu---44mm.html,29200000,KRW,,LUMINOR,PNPAM01112,2022-03-29,Q4 March 2022,21700.03418498536,2022,1,Mid Range,2022Q1
1226773,Panerai,https://www.panerai.com/kr/ko/collections/watch-collection/luminor/pam01316-luminor-marina--specchio-blu---44mm.html,10740000,KRW,,LUMINOR,PNPAM01316,2022-03-29,Q4 March 2022,7981.450929682972,2022,1,Entry Level,2022Q1
